State,City,Locality,Property_Type,BHK,Size_in_SqFt,Furnished_Status,Floor_No,Total_Floors,Security,Amenities,Facing,Owner_Type,Availability_Status,Year_Built,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Price_in_Lakhs,Price_per_SqFt,Age_of_Property,School_Density_Score,Future_Price_5Y,Good_Investment
0,3,7,2,-0.6902951103933608,0.30255522351661135,0,-0.18484943728653713,-0.6901193092383455,0,2,2,0,0,2005,0.5235451872068831,1.3529458258005227,1.1243106746706277,0.43778806660434655,462.6910128973348,-1.1432352288330119,0.19624248730749919,0.523545187206883,679.8448961330852,1
0,3,49,1,-1.4008407721466916,1.5392707274942765,1,-0.9225872762949168,-0.8820857373992205,1,1,1,0,1,2005,-1.2315509817736165,-0.05198234221663471,1.5140872996214434,1.3451208471314897,982.1747311813176,-0.256320468433864,0.19624248730749919,-1.2315509817736165,1443.136908848203,0
3,4,3,0,0.7307962131133009,0.24662336655279735,1,-1.1992389659230591,0.9415953301290921,1,2,3,0,0,1992,-0.17849328038531673,-1.456910510233792,-1.6041256999850817,-1.3768774944499398,1003.154506873714,1.4768329940849525,1.5058689426450191,-0.17849328038531678,1473.963082318007,0
4,3,38,2,0.020250551359970066,0.8960543724104155,2,-0.5537183567907269,0.3656960456464671,1,2,3,0,0,2012,1.225583654799083,-1.456910510233792,1.1243106746706277,-0.4695447139227967,769.6991524885027,-0.4118890770444706,-0.508940988643473,1.2255836547990828,1130.940575440522,1
0,2,31,1,0.7307962131133009,0.00347515502955035,1,-0.4615011269146795,-1.0740521655600954,0,1,0,0,0,2011,1.5766028885951828,-0.7544464262252134,-0.04501920018181918,1.3451208471314897,986.7514071276136,1.9269409974338838,-0.40820049207904846,1.5766028885951828,1449.8615473145107,0
4,0,10,2,-0.6902951103933608,0.5247289886784281,0,-0.369283897038632,1.2295449723704046,1,0,4,0,0,2017,0.874564421002983,1.3529458258005227,-0.8245724500834505,-0.4695447139227967,570.9691231276004,-0.8598878037461425,-1.012643471465596,0.874564421002983,838.9409635972597,1
3,1,47,3,0.020250551359970066,-0.21869861013226638,0,-1.6603251153032963,-1.9379010922840332,0,0,0,2,1,1993,0.874564421002983,0.650481741791944,-0.8245724500834505,1.3451208471314897,402.9000337094533,-0.9175532379454701,1.4051284460805944,0.874564421002983,591.9923316729664,1
4,0,28,2,1.4413418748666318,1.254173623248169,1,0.9217573212260323,-0.21020323883615794,1,1,1,2,0,2013,-1.2315509817736165,-0.05198234221663471,0.34475742476899646,-1.3768774944499398,1462.7350628149504,1.6077085121202468,-0.6096814852078977,-1.2315509817736165,2149.237696713819,0
2,0,42,0,0.7307962131133009,-1.5307667547417365,2,0.9217573212260323,0.1737296174855921,0,0,3,0,0,2008,-1.5825702155697163,-1.456910510233792,1.1243106746706277,-1.3768774944499398,149.12440879786996,-0.5712912797073098,-0.10597900238577465,-1.5825702155697163,219.11268078291135,1
1,2,9,2,0.020250551359970066,-0.7104328526057978,1,-0.18484943728653713,-0.49815288107747047,1,2,3,2,0,2000,1.225583654799083,-0.05198234221663471,-1.214349075034266,-1.3768774944499398,437.7986360346191,0.1658874368259583,0.6999449701296222,1.2255836547990828,643.2698279104103,0
0,3,7,0,0.020250551359970066,-0.13557765603326502,0,1.0139745511020797,1.2295449723704046,1,2,2,1,0,2007,1.5766028885951828,-0.05198234221663471,1.5140872996214434,-1.3768774944499398,535.1069546588418,-0.26770500564886185,-0.005238505821350039,1.5766028885951828,786.2476725711812,1
5,1,32,3,0.020250551359970066,0.00347515502955035,0,-0.6459355866667744,-0.7861025233187829,0,2,4,1,1,2001,-0.5295125141814166,0.650481741791944,-0.04501920018181918,0.43778806660434655,664.3475758103874,0.22128409813520422,0.5992044735651976,-0.5295125141814166,976.1445458922191,0
1,2,33,0,-1.4008407721466916,-1.510569139727026,1,-0.00041497753444222926,-0.7861025233187829,1,0,4,0,0,2003,1.225583654799083,-1.456910510233792,-0.04501920018181918,-0.4695447139227967,143.568667909457,-0.7546024650386034,0.3977234804363484,1.2255836547990828,210.9494747081404,0
4,4,17,2,0.7307962131133009,0.3693627193345003,1,1.3828434706062696,0.7496289019682172,0,0,2,2,0,2007,0.5235451872068831,-0.7544464262252134,-1.6041256999850817,-0.4695447139227967,926.9938751643152,0.900502655164267,-0.005238505821350039,0.523545187206883,1362.0581278005632,0
0,5,25,1,0.020250551359970066,-1.5804839609317936,1,0.27623671209370015,-0.594136095157908,1,1,1,1,0,2001,0.1725259534107832,1.3529458258005227,0.34475742476899646,-0.4695447139227967,226.13591661884504,1.190518268166354,0.5992044735651976,0.17252595341078328,332.26785146097285,0
4,0,34,3,0.7307962131133009,-0.3049268896181463,0,1.1984090108541747,0.2697128315660296,0,2,4,1,1,2016,1.5766028885951828,-0.05198234221663471,-0.04501920018181918,0.43778806660434655,661.6601793922697,0.789988986607343,-0.9119029749011716,1.5766028885951828,972.195878881587,0
2,5,4,2,0.020250551359970066,-0.6560546583354231,0,1.659495160234412,0.5576624738073421,0,1,3,1,1,1995,1.225583654799083,0.650481741791944,0.7345340497198121,-0.4695447139227967,615.3270257272417,1.3924775284079993,1.2036474529517454,1.2255836547990828,904.1172753148725,0
3,2,39,3,1.4413418748666318,0.21244278729713323,0,1.3828434706062696,0.7496289019682172,0,0,1,1,0,2013,1.5766028885951828,0.650481741791944,0.7345340497198121,-1.3768774944499398,638.7264050724161,-0.2122922538821836,-0.6096814852078977,1.5766028885951828,938.4986403664313,1
0,2,8,3,1.4413418748666318,-1.5338740801286153,2,1.475060700482317,0.46167925972690466,1,1,0,2,0,2022,-0.5295125141814166,1.3529458258005227,-0.4347958251326348,-0.4695447139227967,225.85338297168065,0.8498796252593661,-1.5163459542877191,-0.5295125141814166,331.8527168405535,0
2,2,43,2,1.4413418748666318,1.5952025844580906,0,-0.00041497753444222926,1.2295449723704046,0,0,0,1,1,2005,-1.5825702155697163,1.3529458258005227,-0.04501920018181918,-0.4695447139227967,1032.714711806768,-0.14764351454052393,0.19624248730749919,-1.5825702155697163,1517.3967213821054,1
2,5,30,2,-0.6902951103933608,0.6466915101134114,0,-1.568107885427249,1.2295449723704046,1,2,1,1,0,2001,-0.17849328038531673,-1.456910510233792,1.1243106746706277,1.3451208471314897,854.3430975951344,0.18947075609155242,0.5992044735651976,-0.17849328038531678,1255.310300516814,0
0,2,46,1,0.020250551359970066,-0.07032382290881535,2,-1.1070217360470116,1.6134778286921547,0,2,3,1,1,2020,0.1725259534107832,-0.05198234221663471,-1.214349075034266,0.43778806660434655,679.6225332596696,0.4292629950871576,-1.3148649611588699,0.17252595341078328,998.5884697443747,0
4,4,10,3,-0.6902951103933608,1.564129330589305,2,1.1061917809781272,1.1335617582899673,0,0,0,0,0,2002,0.1725259534107832,-0.05198234221663471,-1.6041256999850817,-1.3768774944499398,1189.884294061405,0.36137941415281405,0.498463977000773,0.17252595341078328,1748.3304014077705,0
5,2,4,3,0.7307962131133009,-0.5643885594225058,2,0.8295400913499849,-0.11422002475572042,0,0,3,1,0,1997,-1.5825702155697163,1.3529458258005227,0.34475742476899646,-1.3768774944499398,506.9500558427608,0.34493985022857326,1.002166459822896,-1.5825702155697163,744.8759505850966,0
2,6,18,2,-0.6902951103933608,-0.3763953735163531,2,-1.1992389659230591,-0.6901193092383455,1,0,2,1,1,1992,0.5235451872068831,-0.7544464262252134,-0.4347958251326348,-1.3768774944499398,277.5642748097555,-1.5116762856553256,1.5058689426450191,0.523545187206883,407.83298209460486,1
1,3,5,0,0.7307962131133009,-1.2666440968570594,2,-1.6603251153032963,-2.2258507345253458,1,1,4,2,0,2009,0.874564421002983,-0.05198234221663471,-0.8245724500834505,-0.4695447139227967,220.3286954634424,-0.4647563077949621,-0.20671949895019925,0.874564421002983,323.7351383691528,1
2,5,24,2,0.7307962131133009,-1.2153732279735632,2,0.09180225234160522,0.6536456878877797,0,0,1,1,0,1993,-0.17849328038531673,0.650481741791944,0.7345340497198121,-1.3768774944499398,289.5788362687886,0.22184929211434684,1.4051284460805944,-0.17849328038531678,425.4863145768014,0
5,6,33,3,0.7307962131133009,-1.3513187136495,1,-1.2914561957991066,-0.6901193092383455,0,2,4,1,0,1991,-1.2315509817736165,1.3529458258005227,1.1243106746706277,-1.3768774944499398,181.63596957183125,-0.716397531149059,1.6066094392094437,-1.2315509817736165,266.88282984868226,1
4,2,32,2,-0.6902951103933608,-1.5866986117055506,1,0.7373228614739374,0.0777464034051546,1,1,2,1,1,2012,-1.2315509817736165,-0.05198234221663471,-0.4347958251326348,1.3451208471314897,201.79485712584145,0.7514836639029426,-0.508940988643473,-1.2315509817736165,296.5028493288435,0
4,4,48,1,0.020250551359970066,0.09281075990230883,1,1.475060700482317,0.6536456878877797,1,2,0,0,1,2008,-0.17849328038531673,-1.456910510233792,0.34475742476899646,-0.4695447139227967,759.4716963944984,0.5649801503483317,-0.10597900238577465,-0.17849328038531678,1115.9130870473623,0
1,0,17,0,-0.6902951103933608,-0.6001228013716091,1,1.1061917809781272,0.2697128315660296,0,1,3,2,0,1997,0.5235451872068831,1.3529458258005227,-1.214349075034266,1.3451208471314897,419.6449487966168,-0.212510390335056,1.002166459822896,0.523545187206883,616.5961055541677,1
2,1,4,2,0.020250551359970066,-0.7011108764451622,0,-1.0148045061709643,-0.21020323883615794,0,2,3,2,0,2005,0.5235451872068831,0.650481741791944,1.1243106746706277,0.43778806660434655,265.7351520215776,-1.2071277446578117,0.19624248730749919,0.523545187206883,390.4521198580204,1
4,3,25,1,0.020250551359970066,-0.28550610595015535,2,-0.8303700464188692,0.6536456878877797,0,2,2,0,0,2007,-0.5295125141814166,-1.456910510233792,0.34475742476899646,-0.4695447139227967,456.246240957098,-0.5069305298858773,-0.005238505821350039,-0.5295125141814166,670.3754117727225,1
5,1,31,3,0.7307962131133009,-1.0576764645894765,0,0.27623671209370015,-0.40216966699703294,1,0,1,0,0,2013,-0.8805317479775165,1.3529458258005227,1.5140872996214434,1.3451208471314897,227.9735590069729,-0.9230105268399355,-0.6096814852078977,-0.8805317479775167,334.96795101696694,1
0,2,31,2,-0.6902951103933608,1.3062213234783848,2,-0.8303700464188692,0.46167925972690466,1,2,4,2,1,1990,1.225583654799083,1.3529458258005227,0.34475742476899646,0.43778806660434655,1045.786674950005,0.15799734421844663,1.7073499357738684,1.2255836547990828,1536.603723847358,0
3,3,20,3,0.020250551359970066,-1.706330639100375,2,-1.6603251153032963,-0.6901193092383455,0,0,0,1,1,1990,0.5235451872068831,-0.05198234221663471,0.34475742476899646,1.3451208471314897,89.0867880548994,-1.0335639168305182,1.7073499357738684,0.523545187206883,130.8977189609946,1
3,3,23,1,1.4413418748666318,-0.15033745162093817,0,-1.568107885427249,-1.170035379640533,0,0,1,2,1,2000,-1.2315509817736165,-1.456910510233792,-1.214349075034266,0.43778806660434655,363.8532922417563,-1.220905158956157,0.6999449701296222,-1.2315509817736165,534.6198581269284,1
3,4,22,3,0.020250551359970066,0.3196455131444434,1,-0.8303700464188692,1.0375785442095298,0,0,2,0,0,2007,-1.5825702155697163,1.3529458258005227,-0.04501920018181918,-1.3768774944499398,642.0201875378594,-0.33046447090900344,-0.005238505821350039,-1.5825702155697163,943.3382874217787,1
2,3,20,1,1.4413418748666318,-0.4556321708817563,0,1.3828434706062696,0.5576624738073421,0,2,2,1,0,2005,-1.2315509817736165,0.650481741791944,1.5140872996214434,-1.3768774944499398,390.688796996276,-0.668706528463496,0.19624248730749919,-1.2315509817736165,574.0500187178441,1
1,5,22,1,-0.6902951103933608,-1.181192648717899,0,-0.4615011269146795,1.3255281864508421,0,0,3,2,1,2006,-0.8805317479775165,-1.456910510233792,-1.6041256999850817,-0.4695447139227967,231.41916189908355,-0.5825752144165628,0.09550199074307457,-0.8805317479775167,340.0306720878484,1
4,6,39,1,-0.6902951103933608,0.30566254890348993,2,-0.8303700464188692,-1.2660185937209705,1,1,0,1,0,2013,-0.17849328038531673,-0.05198234221663471,-0.4347958251326348,1.3451208471314897,805.005097895718,0.4428104527922927,-0.6096814852078977,-0.17849328038531678,1182.8165923053116,0
0,6,27,2,-0.6902951103933608,1.1454172347074196,2,1.0139745511020797,0.1737296174855921,1,1,1,1,0,2023,-0.8805317479775165,-0.7544464262252134,-0.8245724500834505,1.3451208471314897,982.0842993998408,0.10558756245653912,-1.6170864508521439,-0.8805317479775167,1443.004034892644,0
5,6,7,3,0.020250551359970066,0.9908277967102115,2,0.7373228614739374,-0.30618645291659546,1,2,3,0,1,1993,1.5766028885951828,1.3529458258005227,-1.6041256999850817,0.43778806660434655,684.2501960779584,-0.8089102981398743,1.4051284460805944,1.5766028885951828,1005.38802465325,1
0,5,14,3,-1.4008407721466916,-1.4056969079198747,1,0.7373228614739374,-0.40216966699703294,0,0,0,2,0,2024,1.225583654799083,-0.7544464262252134,-1.6041256999850817,-0.4695447139227967,139.9648185032795,-1.1638688793276437,-1.7178269474165684,1.2255836547990828,205.6542375910848,0
5,1,25,0,0.020250551359970066,-0.6078911148388055,0,1.1061917809781272,-0.01823681067528291,0,1,4,0,1,2004,1.5766028885951828,1.3529458258005227,-1.6041256999850817,-1.3768774944499398,459.2309880467946,0.09502550771848929,0.2969829838719238,1.5766028885951828,674.7609844737608,0
2,4,31,0,0.020250551359970066,-0.976886004530634,0,0.46067117184579504,-0.11422002475572042,1,2,4,2,0,1991,-0.5295125141814166,-0.05198234221663471,-1.6041256999850817,1.3451208471314897,447.9162956052876,1.0450152898838219,1.6066094392094437,-0.5295125141814166,658.1359891890977,0
3,3,48,0,0.7307962131133009,-1.0685521034435514,1,-0.00041497753444222926,-0.8820857373992205,1,2,3,2,0,2020,0.5235451872068831,-0.05198234221663471,-1.214349075034266,0.43778806660434655,277.1071970713461,-0.3833430457307623,-1.3148649611588699,0.523545187206883,407.1613849402797,1
2,5,48,0,0.7307962131133009,-1.2464464818423486,0,0.7373228614739374,-0.01823681067528291,1,2,1,1,0,1998,-0.5295125141814166,-0.05198234221663471,-0.04501920018181918,-1.3768774944499398,284.9390266659316,0.2835779655782811,0.9014259632584715,-0.5295125141814166,418.6689120563173,0
1,6,46,3,0.020250551359970066,-1.4282250169747444,0,0.46067117184579504,0.7496289019682172,0,2,0,1,0,1999,-0.8805317479775165,-0.05198234221663471,-1.214349075034266,-1.3768774944499398,176.7850529520734,-0.5204981914075132,0.8006854666940468,-0.8805317479775167,259.7552418610563,1
1,2,5,1,1.4413418748666318,1.5113047990123696,2,-0.8303700464188692,-0.7861025233187829,0,2,4,1,0,2014,1.5766028885951828,-1.456910510233792,-0.4347958251326348,-1.3768774944499398,1204.4117478424257,0.45927509621606216,-0.7104219817723223,1.5766028885951828,1769.6759971326385,0
5,0,25,1,0.7307962131133009,-0.15577527104797564,1,-0.09263220741048968,-0.7861025233187829,0,0,4,0,1,1994,-1.5825702155697163,-1.456910510233792,1.5140872996214434,0.43778806660434655,569.0579693911803,-0.043256487863481394,1.3043879495161699,-1.5825702155697163,836.1328517532565,0
4,3,28,2,0.020250551359970066,-1.4235640288944265,2,0.7373228614739374,0.1737296174855921,0,0,1,1,1,2003,1.225583654799083,1.3529458258005227,-0.8245724500834505,0.43778806660434655,111.7407976850893,-1.5518692198153798,0.3977234804363484,1.2255836547990828,164.1838913627302,1
4,5,1,1,-1.4008407721466916,-1.0188348972534946,1,-1.7525423451793438,-0.21020323883615794,0,0,3,0,0,1991,-1.5825702155697163,-1.456910510233792,-1.214349075034266,-1.3768774944499398,234.6799643958526,-0.9365602474977732,1.6066094392094437,-1.5825702155697163,344.82186074925073,0
5,5,22,3,1.4413418748666318,1.1757136572294855,2,-1.383673425675154,1.4215114005312797,1,0,2,1,0,2007,-1.5825702155697163,1.3529458258005227,-0.4347958251326348,0.43778806660434655,1072.0004699991248,0.3830582462687538,-0.005238505821350039,-1.5825702155697163,1575.1203889125106,0
1,4,3,3,-0.6902951103933608,-1.4088042333067532,0,-0.9225872762949168,-0.30618645291659546,1,2,0,0,1,2018,-1.5825702155697163,-1.456910510233792,1.5140872996214434,-1.3768774944499398,220.17800996237423,0.07047277146626463,-1.1133839680300208,-1.5825702155697163,323.5137319316667,0
1,4,43,3,0.020250551359970066,-0.06100184674817968,1,1.290626240730222,0.9415953301290921,0,2,4,2,1,2009,-0.17849328038531673,-1.456910510233792,-0.4347958251326348,-1.3768774944499398,809.9373691006208,1.1233369299579705,-0.20671949895019925,-0.17849328038531678,1190.0637168690673,0
1,5,24,2,0.020250551359970066,0.008136143109868184,1,1.475060700482317,1.2295449723704046,0,1,2,0,0,1997,0.5235451872068831,-1.456910510233792,-0.04501920018181918,-1.3768774944499398,743.2070838090697,0.6300205151437492,1.002166459822896,0.523545187206883,1092.0150351173172,0
2,6,21,0,1.4413418748666318,1.1562928735614946,2,-0.00041497753444222926,1.2295449723704046,1,1,1,0,1,2015,0.5235451872068831,0.650481741791944,-0.4347958251326348,0.43778806660434655,931.7477978833258,-0.0792124110680362,-0.8111624783367469,0.523545187206883,1369.0431999265427,0
1,0,44,1,0.7307962131133009,0.00347515502955035,1,-0.18484943728653713,-1.362001807801408,0,0,3,0,1,1993,1.5766028885951828,-0.05198234221663471,1.1243106746706277,-0.4695447139227967,825.254542774711,1.0725521405359741,1.4051284460805944,1.5766028885951828,1212.56967020563,0
0,3,17,3,0.7307962131133009,1.345062890814367,0,-0.6459355866667744,-1.553968235962283,0,1,0,2,1,2022,-1.5825702155697163,0.650481741791944,-0.4347958251326348,-0.4695447139227967,777.5768513653339,-0.7556365463650048,-1.5163459542877191,-1.5825702155697163,1142.515499580826,1
3,4,35,3,0.7307962131133009,0.9535398920676688,0,-1.383673425675154,1.1335617582899673,1,1,1,0,0,2011,0.1725259534107832,-1.456910510233792,-1.214349075034266,0.43778806660434655,1305.7667272202675,1.5046371262872151,-0.40820049207904846,0.17252595341078328,1918.5997140559866,0
1,3,24,0,-0.6902951103933608,-1.0600069586296355,0,-0.00041497753444222926,-1.0740521655600954,0,1,3,2,1,1995,1.225583654799083,-1.456910510233792,-0.4347958251326348,1.3451208471314897,242.97491943276307,-0.7616636833432637,1.2036474529517454,1.2255836547990828,357.00987108077686,1
5,6,13,3,1.4413418748666318,-1.3831687988650052,2,-1.6603251153032963,-2.2258507345253458,0,1,1,1,1,2022,0.1725259534107832,0.650481741791944,-1.214349075034266,0.43778806660434655,310.42999574551004,1.292202412332532,-1.5163459542877191,0.17252595341078328,456.12350862978263,0
3,3,12,1,1.4413418748666318,-0.6319728865871144,1,-0.8303700464188692,-1.362001807801408,1,1,4,1,1,2017,-0.5295125141814166,1.3529458258005227,1.5140872996214434,1.3451208471314897,515.8542361763531,0.5729278828077551,-1.012643471465596,-0.5295125141814166,757.9591127501342,0
2,2,32,2,0.7307962131133009,1.5353865707606784,2,0.9217573212260323,0.5576624738073421,0,0,4,2,1,2013,1.5766028885951828,-0.05198234221663471,1.1243106746706277,-1.3768774944499398,1180.3271596286263,0.3602465967222264,-0.6096814852078977,1.5766028885951828,1734.2878354519366,0
5,4,14,3,0.7307962131133009,1.5462622096147534,0,1.1061917809781272,0.5576624738073421,0,2,2,0,0,1993,1.225583654799083,1.3529458258005227,1.5140872996214434,1.3451208471314897,1614.5489471177784,1.6896833724519291,1.4051284460805944,1.2255836547990828,2372.302099368031,0
3,6,33,1,-1.4008407721466916,-1.3854992929051642,1,1.1061917809781272,0.6536456878877797,1,0,1,1,1,1991,-0.8805317479775165,-0.05198234221663471,-0.4347958251326348,-1.3768774944499398,145.10336999310093,-1.1434921828142321,1.6066094392094437,-0.8805317479775167,213.2044555691619,0
5,6,4,3,-1.4008407721466916,-0.660715646415741,0,1.659495160234412,0.7496289019682172,0,1,4,0,1,2002,1.5766028885951828,-0.7544464262252134,-1.6041256999850817,-0.4695447139227967,381.32064355505537,-0.380498133421605,0.498463977000773,1.5766028885951828,560.285127838888,0
2,0,39,0,0.020250551359970066,-0.454078508188317,1,0.7373228614739374,0.7496289019682172,0,1,3,0,1,2000,-0.5295125141814166,-0.05198234221663471,-0.8245724500834505,-1.3768774944499398,675.2059137056544,1.2385774401369396,0.6999449701296222,-0.5295125141814166,992.0990066291164,0
0,0,36,3,0.020250551359970066,-0.3756185421696335,1,-0.9225872762949168,-1.2660185937209705,1,2,2,2,0,2024,-0.5295125141814166,1.3529458258005227,0.7345340497198121,1.3451208471314897,483.2940639637365,-0.19241785948163723,-1.7178269474165684,-0.5295125141814166,710.1175375326934,1
2,2,45,3,1.4413418748666318,0.34683461027963075,2,0.18401948221765269,-0.8820857373992205,1,2,0,1,0,1999,-0.5295125141814166,-0.05198234221663471,-1.6041256999850817,-0.4695447139227967,984.03364100901,1.1986200741204227,0.8006854666940468,-0.5295125141814166,1445.8682572502707,0
2,6,43,2,1.4413418748666318,-1.2573221206964238,1,-0.2770666671625846,1.3255281864508421,0,0,1,2,0,1999,0.1725259534107832,-0.7544464262252134,1.1243106746706277,-0.4695447139227967,229.9294379357055,-0.37208869422729796,0.8006854666940468,0.17252595341078328,337.84177884177524,1
5,1,12,0,-0.6902951103933608,1.697744322225083,0,0.18401948221765269,-0.978068951479658,1,2,4,2,1,1997,0.5235451872068831,-0.7544464262252134,1.5140872996214434,0.43778806660434655,842.0805334787539,-0.7965722714576328,1.002166459822896,0.523545187206883,1237.2925707670558,1
4,6,4,0,-0.6902951103933608,-1.3419967374888644,1,-0.09263220741048968,-0.8820857373992205,0,0,3,2,1,1994,1.225583654799083,-1.456910510233792,1.1243106746706277,1.3451208471314897,140.76704327475835,-1.3190824302559385,1.3043879495161699,1.2255836547990828,206.83296897172315,1
1,0,8,2,-1.4008407721466916,-1.2697514222439379,0,-0.2770666671625846,1.4215114005312797,1,0,1,2,1,2012,-0.8805317479775165,-0.7544464262252134,-0.04501920018181918,1.3451208471314897,185.0631976920728,-0.9091838077047181,-0.508940988643473,-0.8805317479775167,271.91855235135165,0
1,1,29,3,0.020250551359970066,1.6107392113924834,2,0.36845394196974757,1.0375785442095298,1,1,3,0,0,2023,0.874564421002983,0.650481741791944,1.5140872996214434,0.43778806660434655,1043.149534297654,-0.12896119952214916,-1.6170864508521439,0.874564421002983,1532.7288990443883,0
0,4,26,1,-1.4008407721466916,-1.607673058066981,0,1.475060700482317,1.2295449723704046,0,0,2,1,1,2021,0.874564421002983,1.3529458258005227,-0.4347958251326348,0.43778806660434655,137.8326159077962,-0.42510118136004416,-1.4156054577232946,0.874564421002983,202.52133245211536,0
0,4,0,0,-1.4008407721466916,0.17127072592099238,1,1.1061917809781272,0.46167925972690466,0,1,4,1,1,2005,-1.5825702155697163,0.650481741791944,1.5140872996214434,-0.4695447139227967,1064.658069424653,1.9331548749593999,0.19624248730749919,-1.5825702155697163,1564.3319935973268,0
1,3,6,0,0.020250551359970066,1.4864461959173412,0,1.475060700482317,1.2295449723704046,0,0,4,1,0,1993,-0.17849328038531673,0.650481741791944,-1.6041256999850817,0.43778806660434655,671.8497970129607,-1.1857867594632308,1.4051284460805944,-0.17849328038531678,987.1677701435243,1
4,5,4,3,-0.6902951103933608,-0.305703720964866,0,0.7373228614739374,-0.30618645291659546,1,0,2,0,1,2017,1.5766028885951828,1.3529458258005227,-0.8245724500834505,-0.4695447139227967,371.8827361902289,-0.9973908217017763,-1.012643471465596,1.5766028885951828,546.417745561511,1
1,0,8,3,0.020250551359970066,0.4734581197949319,1,-0.5537183567907269,0.7496289019682172,0,2,3,0,1,2003,-0.17849328038531673,0.650481741791944,-0.4347958251326348,1.3451208471314897,776.9117170835787,0.08239935696317575,0.3977234804363484,-0.17849328038531678,1141.5381991058007,0
4,5,16,0,0.7307962131133009,-1.3979285944526783,0,1.475060700482317,0.46167925972690466,0,2,1,2,0,2001,0.874564421002983,0.650481741791944,-1.6041256999850817,0.43778806660434655,286.5694643580521,1.0220628171423132,0.5992044735651976,0.874564421002983,421.06455993482297,0
0,1,48,3,0.7307962131133009,-1.1773084919843009,1,-1.2914561957991066,-0.978068951479658,1,1,3,2,0,2010,0.874564421002983,0.650481741791944,0.34475742476899646,1.3451208471314897,336.1712377908576,0.628869704069035,-0.3074599955146239,0.874564421002983,493.94583829871647,0
3,0,45,1,0.7307962131133009,-1.6216560223079344,2,-1.0148045061709643,1.4215114005312797,1,2,1,2,0,2005,-1.2315509817736165,-0.7544464262252134,-0.4347958251326348,-0.4695447139227967,170.65357259306757,0.35068176100616105,0.19624248730749919,-1.2315509817736165,250.74608561722124,0
5,2,19,0,1.4413418748666318,-1.1819694800646188,0,0.09180225234160522,0.5576624738073421,1,0,2,2,0,1991,-0.8805317479775165,1.3529458258005227,-0.4347958251326348,-1.3768774944499398,228.0976813875716,-0.6193538019461211,1.6066094392094437,-0.8805317479775167,335.1503275157399,1
0,6,39,1,-0.6902951103933608,-0.6451790194813481,2,-0.7381528165428218,0.46167925972690466,0,1,0,1,0,2012,-1.2315509817736165,1.3529458258005227,-1.6041256999850817,-1.3768774944499398,356.4019420550133,-0.5988329641188929,-0.508940988643473,-1.2315509817736165,523.6713800874779,1
0,2,15,1,-0.6902951103933608,-0.47660661724318654,0,0.9217573212260323,0.5576624738073421,1,1,1,2,1,2018,-1.5825702155697163,1.3529458258005227,-0.04501920018181918,1.3451208471314897,504.8743204435087,0.14074540971810823,-1.1133839680300208,-1.5825702155697163,741.8260142829678,0
2,1,40,3,1.4413418748666318,-0.34299162560740865,0,1.0139745511020797,0.0777464034051546,1,1,4,0,0,1998,-1.2315509817736165,0.650481741791944,1.5140872996214434,-0.4695447139227967,511.1662306724504,-0.07257482764629455,0.9014259632584715,-1.2315509817736165,751.070894639057,0
2,0,48,1,-1.4008407721466916,1.5159657870926875,2,-1.4758906555512015,1.6134778286921547,0,0,4,0,1,1996,1.5766028885951828,-0.7544464262252134,0.34475742476899646,-0.4695447139227967,815.4204624565294,-0.7559595385620099,1.1029069563873206,1.5766028885951828,1198.1201798846193,0
2,1,48,3,0.7307962131133009,1.4553729420485555,0,1.0139745511020797,0.2697128315660296,1,2,4,0,1,2018,0.1725259534107832,1.3529458258005227,1.1243106746706277,-1.3768774944499398,793.9292024695525,-0.7813947708735086,-1.1133839680300208,0.17252595341078328,1166.542468179946,1
5,6,18,2,0.7307962131133009,1.3854581208437882,0,0.6451056315978899,-0.30618645291659546,1,1,3,2,0,2006,-1.5825702155697163,-0.05198234221663471,-0.4347958251326348,-0.4695447139227967,1062.8727169369804,0.13592253895901457,0.09550199074307457,-1.5825702155697163,1561.7087250602049,0
2,4,41,3,-1.4008407721466916,1.0374376775133898,2,0.46067117184579504,-0.40216966699703294,0,0,3,1,0,1998,0.1725259534107832,1.3529458258005227,1.5140872996214434,-0.4695447139227967,897.4132641381933,-0.08246689331012745,0.9014259632584715,0.17252595341078328,1318.5945054909826,0
4,4,4,1,0.020250551359970066,-0.4564090022284759,0,-1.383673425675154,0.0777464034051546,1,2,3,1,1,1995,-1.5825702155697163,-1.456910510233792,0.7345340497198121,1.3451208471314897,593.1421136739725,0.6932213977535859,1.2036474529517454,-1.5825702155697163,871.5203611536654,0
1,1,32,2,0.020250551359970066,-0.7461670945549013,1,-1.2914561957991066,0.9415953301290921,0,2,4,2,1,2009,-1.2315509817736165,-0.05198234221663471,0.7345340497198121,-1.3768774944499398,257.35781317152924,-1.2083663212125442,-0.20671949895019925,-1.2315509817736165,378.14306067677694,1
3,5,30,3,-0.6902951103933608,0.7065075238108236,0,-1.383673425675154,0.46167925972690466,0,1,1,2,1,1999,0.874564421002983,1.3529458258005227,1.1243106746706277,-0.4695447139227967,1097.7150043092902,1.0881352198432122,0.8006854666940468,0.874564421002983,1612.9034761562737,0
